,2019,2020,2021,2022
revenue,18000.0,24000.0,51844000.0,60920000.0
net_income,-78326000.0,-194592000.0,-370638000.0,-289088000.0
eps_diluted,-14.05,-4.19,-5.77,-4.13
cash_and_equiv,37221000.0,162171000.0,559994000.0,232767000.0
long_term_assets,61555000.0,143356000.0,201446000.0,248818000.0
depreication,3503000.0,4735000.0,7451000.0,14147000.0
