,2013,2014,2015,2016,2017,2018,2019,2021,2022
revenue,916201000.0,1204231000.0,0.0,1626063000.0,1932575000.0,445090000.0,506259000.0,2332451000.0,2412522000.0
cash_and_equiv,18184000.0,13215000.0,0.0,143392000.0,383556000.0,128508000.0,311319000.0,418181000.0,520451000.0
depreication,72217000.0,86955000.0,0.0,147736000.0,177643000.0,203305000.0,214886000.0,218682000.0,197837000.0
long_term_debt,0.0,1277902000.0,0.0,1775353000.0,2082430000.0,2088816000.0,2171570000.0,2238114000.0,1760396000.0
long_term_assets,0.0,1420404000.0,0.0,2297768000.0,3003732000.0,3266101000.0,3271275000.0,3414732000.0,3237316000.0
net_income,0.0,0.0,14711000.0,23363000.0,0.0,0.0,0.0,0.0,0.0
eps_diluted,0.0,0.0,0.0,0.52,0.38,-0.17,0.31,0.0,0.0
