,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,3317020.0,3703579.0,5080445.0,2500381.0,1415091.0,6841984.0,19708565.0,13483597.0
revenue,0.0,15652168.0,16524225.0,18080126.0,18711923.0,19087631.0,24434056.0,28302244.0
net_income,0.0,2050022.0,3262282.0,818092.0,-75277.0,1478403.0,2540089.0,1955898.0
eps_diluted,0.0,0.24,0.39,0.1,-0.01,0.19,0.25,0.18
long_term_assets,0.0,1286251.0,4762388.0,4837142.0,5931059.0,5225933.0,16067831.0,19718638.0
depreication,0.0,192602.0,270881.0,291855.0,307952.0,380154.0,589059.0,887118.0
