,2019,2020,2021,2022
revenue,4171086.0,7284729.0,9367559.0,8969528.0
net_income,-8503948.0,-12850301.0,-23870546.0,-40337318.0
eps_diluted,0.96,-2.61,0.76,-1.69
cash_and_equiv,1004109.0,56973896.0,22932663.0,17710277.0
long_term_assets,6357961.0,6347226.0,18165541.0,2508429.0
depreication,0.0,0.0,981598.0,1118071.0
