,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,4253000.0,3173000.0,9723000.0,10690000.0,3750000.0,4063000.0,12493000.0,12849000.0,40858000.0,48583000.0,184496000.0
net_income,0.0,7530000.0,1501000.0,3795000.0,4312000.0,8072000.0,2419000.0,3047000.0,23306000.0,42658000.0,52947000.0
eps_diluted,0.0,0.29,0.06,0.13,0.15,0.27,0.08,0.1,0.78,1.42,1.77
depreication,0.0,3030000.0,2904000.0,2682000.0,3008000.0,3376000.0,4313000.0,5484000.0,7518000.0,7943000.0,10899000.0
long_term_debt,0.0,0.0,105288000.0,108070000.0,167982000.0,152875000.0,346482000.0,350529000.0,530473000.0,517281000.0,786987000.0
long_term_assets,0.0,0.0,102115000.0,101030000.0,100684000.0,103928000.0,109843000.0,135923000.0,138945000.0,179054000.0,197518000.0
revenue,0.0,0.0,0.0,0.0,103324000.0,35208000.0,40509000.0,53186000.0,248811000.0,282502000.0,357521000.0
