,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,5203790.0,5460304.0,15334123.0,56860845.0,59879596.0,39457407.0,55952873.0,39457407.0,56903038.0,51723107.0,58365330.0,0.0,0.0
revenue,0.0,22375414.0,25172654.0,35867356.0,67326634.0,157882259.0,164403938.0,195935392.0,210179181.0,230042240.0,220058000.0,192484000.0,445741000.0
net_income,0.0,-2975270.0,-4539093.0,-3842603.0,1660474.0,31954965.0,3747932.0,-12490335.0,-42939001.0,-22861257.0,-6046000.0,-36832000.0,138454000.0
long_term_debt,0.0,0.0,71569479.0,105907193.0,234337917.0,430586330.0,470401302.0,425609676.0,281057462.0,247495768.0,250954555.0,188499000.0,168798000.0
long_term_assets,0.0,0.0,160376331.0,296007655.0,489989937.0,662792258.0,789879815.0,761656851.0,735290900.0,674419135.0,649464411.0,630315000.0,566121000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69,-0.18,-1.12,3.52
