,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,14700000.0,15400000.0,5700000.0,57600000.0,54400000.0,69600000.0,80300000.0,64300000.0,0.0,0.0,0.0,0.0
net_income,0.0,4400000.0,-1800000.0,-14000000.0,10100000.0,4200000.0,12300000.0,9300000.0,3400000.0,32000000.0,144600000.0,337900000.0
depreication,0.0,14000000.0,17100000.0,37600000.0,56900000.0,54700000.0,54200000.0,53500000.0,53500000.0,57700000.0,55200000.0,45600000.0
long_term_assets,0.0,0.0,174900000.0,615400000.0,551700000.0,535100000.0,594300000.0,445400000.0,880500000.0,780000000.0,760700000.0,631800000.0
eps_diluted,0.0,0.0,0.0,-1.62,0.63,0.26,0.77,0.57,0.21,1.9,9.01,23.29
revenue,0.0,0.0,0.0,0.0,0.0,8326600000.0,2224400000.0,2230800000.0,1835200000.0,1642300000.0,6850500000.0,7146300000.0
