,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,1390000000.0,1432000000.0,981000000.0,7023000000.0,0.0,0.0,0.0,0.0,0.0
net_income,0.0,0.0,0.0,31000000.0,131000000.0,48000000.0,-9940000000.0,-219000000.0,-601000000.0
depreication,0.0,530000000.0,550000000.0,1103000000.0,1486000000.0,1418000000.0,1317000000.0,1105000000.0,1061000000.0
revenue,0.0,0.0,13082000000.0,5799000000.0,6264000000.0,6347000000.0,20705000000.0,20502000000.0,21156000000.0
long_term_assets,0.0,0.0,14320000000.0,38076000000.0,37468000000.0,38147000000.0,21552000000.0,20243000000.0,19589000000.0
eps_diluted,0.0,0.0,0.0,0.07,0.28,0.07,-14.73,-0.27,-0.61
