,2018,2019,2020,2021,2022
net_income,-1669.0,-20521000.0,-4500000.0,-166268000.0,-172042000.0
long_term_assets,100621.0,17857000.0,15167000.0,32905000.0,69597000.0
revenue,0.0,27350000.0,73411000.0,636869000.0,670753000.0
cash_and_equiv,0.0,42976000.0,233936000.0,182616000.0,96159000.0
depreication,0.0,3221000.0,4536000.0,5586000.0,10456000.0
eps_diluted,0.0,0.0,-3.12,-21.29,-19.92
