,2015,2016,2017,2018,2019,2020,2021,2022
net_income,-15561000.0,15754000.0,1038000.0,5227000.0,-4241000.0,3961000.0,43900000.0,-8035000.0
cash_and_equiv,24411000.0,6161000.0,7728000.0,13486000.0,25229000.0,52255000.0,83557000.0,19200000.0
depreication,3370000.0,23509000.0,31975000.0,39116000.0,42126000.0,44368000.0,41195000.0,47669000.0
revenue,0.0,426717000.0,169474000.0,233224000.0,213551000.0,652537000.0,1029293000.0,1322706000.0
long_term_debt,0.0,308566000.0,353024000.0,370547000.0,374070000.0,329466000.0,458224000.0,515175000.0
long_term_assets,0.0,369813000.0,406298000.0,405701000.0,537270000.0,504239000.0,514905000.0,617973000.0
eps_diluted,0.0,0.0,0.04,0.29,0.36,0.11,1.08,-0.18
