,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,3605228.0,693940.0,3536331.0,6151770.0,2090295.0,4797122.0,393.0,22461.0,85570.0,1608.0,29568.0,263814.0,257768.0,127225.0
net_income,0.0,-54142.0,-4772653.0,-3886663.0,982022.0,4758534.0,-460902.0,178015.0,-731080.0,-1143378.0,-3984358.0,-15868990.0,-11141980.0,-11610240.0
long_term_assets,0.0,4591016.0,21700466.0,22681355.0,0.0,0.0,0.0,224587.0,118779.0,2541047.0,4727122.0,19677310.0,14226449.0,6454785.0
eps_diluted,0.0,0.0,0.0,-0.44,0.11,0.59,-0.25,0.13,-0.21,-0.11,-0.29,-0.9,-0.49,-0.32
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2465897.0,4422436.0,508659.0,26665719.0,52113827.0,71021862.0
depreication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72161.0,105287.0,485224.0,0.0,0.0,0.0
