,2016,2017,2018,2019,2020,2021,2022
revenue,0,8204000.0,28305000.0,135798000.0,410176000.0,662044000.0,1213490000.0
net_income,-2376,-187108.0,0.0,0.0,0.0,0.0,0.0
eps_diluted,0,-0.11,0.004,-4.85,0.0,0.0,1.48
cash_and_equiv,0,0.0,449935000.0,5983000.0,24188000.0,18729000.0,6394000.0
long_term_assets,38234,699586000.0,1389289000.0,1469117000.0,1756861000.0,3335687000.0,5677844000.0
depreication,0,5991000.0,20068000.0,41480000.0,223763000.0,243558000.0,260345000.0
