,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,36835000.0,45434000.0,95906000.0,143504000.0,73313000.0,92346000.0,79551000.0,119771000.0,72084000.0,83083000.0,76798000.0,107577000.0,116369000.0,88737000.0
eps_diluted,0.0,0.07,-0.15,-0.28,0.0,0.0,-0.08,-0.09,0.0,-0.28,0.12,0.05,-0.12,-0.06
depreication,0.0,7122000.0,7566000.0,32592000.0,25564000.0,20564000.0,19493000.0,18296000.0,18043000.0,9732000.0,10491000.0,7541000.0,6389000.0,5513000.0
long_term_debt,0.0,0.0,203044000.0,253640000.0,354627000.0,380181000.0,372768000.0,420624000.0,449063000.0,300511000.0,352025000.0,371578000.0,366156000.0,389328000.0
long_term_assets,0.0,0.0,170062000.0,156912000.0,139994000.0,130718000.0,112444000.0,107353000.0,97461000.0,94570000.0,94106000.0,133441000.0,127325000.0,121959000.0
net_income,0.0,0.0,0.0,0.0,0.0,-9992000.0,-6027000.0,-9369000.0,-4719000.0,-4640000.0,10710000.0,4769000.0,-11092000.0,-5347000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398800000.0,100329000.0,102318000.0,98826000.0,97456000.0,110936000.0,429909000.0
