,2018,2019,2020,2021,2022
revenue,86262000.0,191881000.0,317620000.0,350956000.0,427032000.0
net_income,-14921000.0,-88523000.0,-90193000.0,-96920000.0,-119638000.0
cash_and_equiv,6157000.0,9989000.0,828000.0,2634000.0,133041000.0
eps_diluted,0.0,-0.58,-0.59,-0.66,-0.69
long_term_debt,0.0,0.0,699040000.0,791073000.0,1803233000.0
long_term_assets,0.0,0.0,1348042000.0,1288927000.0,1211785000.0
