,2018,2019,2020,2021,2022
net_income,-12720000.0,-20563000.0,-30086000.0,-36226000.0,-28317000.0
cash_and_equiv,8604000.0,72256000.0,36477000.0,62099000.0,31332000.0
long_term_debt,1639000.0,6224000.0,7161000.0,26043000.0,22939000.0
long_term_assets,5443000.0,7590000.0,9696000.0,11352000.0,8650000.0
depreication,210000.0,317000.0,652000.0,2565000.0,2520000.0
eps_diluted,0.0,0.0,0.0,1.39,0.95
