,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
net_income,-9286000.0,2427000.0,6601000.0,21480000.0,9672000.0,8002000.0,4297000.0,6214000.0,19105000.0,16246000.0
eps_diluted,-709.35,-1151.13,0.13,0.44,0.2,0.16,0.08,0.12,0.34,0.29
depreication,400000.0,2000000.0,4900000.0,6800000.0,7600000.0,1700000.0,6300000.0,6700000.0,7900000.0,4300000.0
long_term_assets,0.0,290354000.0,289825000.0,293600000.0,294113000.0,294420000.0,320744000.0,317249000.0,301603000.0,292276000.0
revenue,0.0,0.0,229567000.0,81593000.0,78571000.0,80760000.0,88562000.0,98118000.0,146537000.0,187357000.0
cash_and_equiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43353000.0,120778000.0
