,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,13698000.0,16588000.0,19704000.0,17916000.0,20681000.0,25771000.0,14134000.0,6744000.0,5596000.0,5192000.0,8173000.0,8335000.0,8317000.0,7821000.0,4508000.0
revenue,0.0,85772000.0,108179000.0,29028000.0,28249000.0,27854000.0,30364000.0,28370000.0,26415000.0,27463000.0,33858000.0,30972000.0,102100000.0,118904000.0,113335000.0
net_income,0.0,7233000.0,19015000.0,738000.0,1200000.0,-756000.0,-19000.0,-17140000.0,-1320000.0,999000.0,2862000.0,550000.0,-7810000.0,-288000.0,-9516000.0
eps_diluted,0.0,0.24,0.65,0.02,0.04,-0.02,0.0,-0.51,-0.04,0.03,0.08,0.02,0.0,0.0,0.0
long_term_debt,0.0,0.0,29305000.0,25859000.0,22851000.0,40835000.0,39549000.0,38223000.0,28451000.0,25940000.0,86284000.0,79129000.0,69060000.0,73646000.0,70073000.0
long_term_assets,0.0,0.0,66231000.0,69071000.0,74512000.0,74710000.0,78853000.0,69501000.0,62293000.0,61819000.0,110781000.0,111298000.0,104554000.0,100761000.0,94236000.0
depreication,0.0,0.0,3917000.0,4329000.0,4206000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
