,2019,2020,2021,2022
revenue,340141000.0,321161000.0,430898000.0,512117000.0
net_income,6851000.0,16411000.0,-6602000.0,-158704000.0
depreication,7908000.0,7439000.0,8363000.0,21153000.0
cash_and_equiv,0.0,86839000.0,43933000.0,31814000.0
long_term_debt,0.0,295967000.0,538541000.0,689027000.0
long_term_assets,0.0,282672000.0,962759000.0,1100074000.0
eps_diluted,0.0,0.0,-0.15,-2.59
