,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,2406000.0,4886000.0,3695000.0,90679000.0,46000000.0,95700000.0,176200000.0,147500000.0,153400000.0
revenue,0.0,678845000.0,651802000.0,846300000.0,447000000.0,403000000.0,1454100000.0,1556800000.0,1773300000.0
net_income,0.0,-270000.0,-10793000.0,38799000.0,-20100000.0,-18400000.0,4100000.0,56000000.0,50200000.0
eps_diluted,0.0,-0.07,-0.81,0.62,-0.33,-0.31,-0.01,0.77,0.7
long_term_debt,0.0,197000.0,374071000.0,682369000.0,816600000.0,853100000.0,809300000.0,743600000.0,826100000.0
long_term_assets,0.0,625553000.0,490525000.0,858989000.0,1082800000.0,813500000.0,761800000.0,737300000.0,817200000.0
depreication,0.0,63573000.0,16985000.0,23105000.0,37400000.0,27000000.0,98300000.0,88100000.0,92800000.0
