,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,58473000.0,37686000.0,56788000.0,103311000.0,68855000.0,99395000.0,120517000.0,57683000.0
revenue,0.0,160235000.0,164684000.0,178156000.0,184036000.0,108039000.0,503591000.0,531001000.0
net_income,0.0,6610000.0,22624000.0,19081000.0,10785000.0,11375000.0,16588000.0,-182678000.0
eps_diluted,0.0,0.28,0.96,0.54,0.31,0.32,0.43,-5.06
depreication,0.0,46020000.0,61048000.0,65031000.0,77994000.0,82296000.0,82847000.0,81508000.0
long_term_debt,0.0,0.0,1175131000.0,1181588000.0,1100029000.0,1085050000.0,909602000.0,814212000.0
long_term_assets,0.0,0.0,1211810000.0,1274471000.0,1294076000.0,1346339000.0,1298211000.0,1017268000.0
