,2019,2020,2021,2022
revenue,3965263.0,3595409.0,2262449.0,161372.0
net_income,1834353.0,1587375.0,-1093241.0,-2561907.0
depreication,57022.0,53520.0,62971.0,57428.0
eps_diluted,0.0,0.79,-0.46,-1.08
cash_and_equiv,0.0,117434.0,10753118.0,3805135.0
long_term_assets,0.0,273436.0,164551.0,317454.0
