,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,4957000.0,2150000.0,36446000.0,32778000.0,86769000.0,102003000.0,86019000.0,41359000.0,47659000.0,12414000.0
net_income,0.0,-14222000.0,-7965000.0,-15187000.0,-22262000.0,-30824000.0,-23045000.0,-69484000.0,-49450000.0,-57185000.0
eps_diluted,0.0,-44.39,-3.79,-6.84,0.0,0.0,-11.15,-135.23,-28.52,-21.32
depreication,0.0,166000.0,153000.0,233000.0,432000.0,510000.0,396000.0,417000.0,356000.0,217000.0
long_term_debt,0.0,0.0,8921000.0,15877000.0,13492000.0,41524000.0,51141000.0,24210000.0,26605000.0,27993000.0
long_term_assets,0.0,0.0,1466000.0,2619000.0,1924000.0,1665000.0,2943000.0,1218000.0,644000.0,661000.0
revenue,0.0,0.0,0.0,6482000.0,1122000.0,797000.0,333000.0,5027000.0,28895000.0,36935000.0
