,2016,2017,2018,2019,2020,2021,2022
net_income,4318000000.0,465000000.0,4641000000.0,0.0,0.0,0.0,0.0
eps_diluted,5.73,0.6,6.21,-1.84,1.64,8.38,6.28
cash_and_equiv,6607000000.0,6189000000.0,2724000000.0,2367000000.0,5104000000.0,2988000000.0,3886000000.0
depreication,2225000000.0,2546000000.0,2909000000.0,2938000000.0,2874000000.0,2842000000.0,2758000000.0
long_term_assets,0.0,57961000000.0,44329000000.0,43709000000.0,42386000000.0,42142000000.0,40126000000.0
revenue,0.0,0.0,49604000000.0,42951000000.0,38542000000.0,54968000000.0,0.0
