,2020,2021,2022
revenue,138454924.0,184301485.0,228731362.0
net_income,-3357746.0,7253423.0,15674040.0
eps_diluted,-0.34,0.1,0.3
cash_and_equiv,15262094.0,51100915.0,36024847.0
long_term_debt,16890799.0,27314724.0,52730889.0
long_term_assets,68760295.0,74040454.0,113183137.0
