,2017,2018,2019,2020,2021,2022
net_income,-4010000.0,-19270000.0,-32968000.0,-82169000.0,-106931000.0,-165757000.0
cash_and_equiv,887000.0,42565000.0,32426000.0,213119000.0,232968000.0,193725000.0
long_term_assets,465000.0,378000.0,2285000.0,2871000.0,2627000.0,2985000.0
depreication,1000.0,17000.0,156000.0,188000.0,297000.0,0.0
eps_diluted,0.0,0.0,0.0,-3.79,-4.05,-5.92
revenue,0.0,0.0,0.0,0.0,0.0,375000.0
