,2020,2021,2022
net_income,-27945000.0,-98771000.0,-90879000.0
cash_and_equiv,11688000.0,201049000.0,74266000.0
long_term_debt,13085000.0,16648000.0,24183000.0
long_term_assets,2931000.0,7888000.0,59543000.0
revenue,0.0,0.0,765000.0
eps_diluted,0.0,-2.1,-1.28
