,2018,2019,2020,2021,2022
revenue,5308000000.0,1303000000.0,1175000000.0,5437000000.0,6220000000.0
net_income,279000000.0,-78000000.0,236000000.0,23000000.0,318000000.0
eps_diluted,2.08,-0.58,1.33,0.13,1.77
cash_and_equiv,659000000.0,1155000000.0,458000000.0,197000000.0,531000000.0
depreication,271000000.0,273000000.0,289000000.0,344000000.0,339000000.0
long_term_assets,0.0,12471000000.0,4970000000.0,5159000000.0,5087000000.0
