,2020,2021,2022
revenue,23560000,31317000.0,38034000.0
net_income,-6276,-88424000.0,-23364000.0
eps_diluted,0,-0.67,-0.17
cash_and_equiv,30511,4338000.0,2184000.0
long_term_assets,168973,54929000.0,56919000.0
depreication,3777000,3779000.0,3961000.0
