,2020,2021,2022,2023
revenue,4434514000.0,4920202000.0,5807149000.0,6035967000.0
net_income,-95873000.0,-26483000.0,164417000.0,90801000.0
eps_diluted,-0.46,-0.13,0.62,0.34
depreication,172500000.0,174000000.0,171100000.0,193900000.0
cash_and_equiv,0.0,111402000.0,211602000.0,201901000.0
long_term_assets,0.0,5298153000.0,5427164000.0,5596835000.0
