,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,13266000.0,23182000.0,9319000.0,89713000.0,14586000.0,58440000.0,11252000.0,26184000.0,32507000.0,16438000.0,15861000.0
net_income,0.0,-6436000.0,-4378000.0,-8789000.0,-6848000.0,-11697000.0,-11931000.0,-12798000.0,-14588000.0,-60561000.0,-66147000.0
depreication,0.0,36000.0,35000.0,54000.0,159000.0,0.0,0.0,0.0,0.0,0.0,0.0
long_term_assets,0.0,0.0,208000.0,375000.0,3976000.0,11110000.0,16002000.0,55328000.0,36994000.0,41427000.0,31083000.0
revenue,0.0,0.0,0.0,0.0,111000.0,111000.0,111000.0,1231000.0,545000.0,1754000.0,1180000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.09,-0.92
