,2018,2019,2020,2021,2022
revenue,855429000.0,1191821000.0,1357700000.0,3184255000.0,1948901000.0
net_income,-85178000.0,-142978000.0,-202799000.0,-370911000.0,-451910000.0
depreication,6857000.0,6019000.0,4598000.0,12891000.0,38290000.0
cash_and_equiv,0.0,217734000.0,1056213000.0,1132325000.0,398915000.0
long_term_debt,0.0,259834000.0,482710000.0,1437874000.0,1152713000.0
long_term_assets,0.0,98057000.0,126177000.0,264458000.0,398918000.0
eps_diluted,0.0,0.0,-2.76,-2.72,-3.28
