,2018,2019,2020,2021,2022
revenue,113955000.0,148857000.0,245265000.0,252789000.0,277190000.0
net_income,-52674000.0,-87190000.0,-224432000.0,-176334000.0,-270429000.0
cash_and_equiv,47975000.0,137673000.0,941616000.0,746416000.0,538546000.0
depreication,5330000.0,7761000.0,10153000.0,16089000.0,26153000.0
long_term_assets,0.0,276354000.0,263359000.0,618540000.0,590941000.0
eps_diluted,0.0,0.0,-2.27,-0.69,-0.99
