,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
cash_and_equiv,243000.0,36515000.0,1354000.0,1751000.0,2109000.0,1911000.0,1769000.0,1547000.0,1685000.0,65525000.0,57018000.0,2389000
net_income,0.0,28074000.0,21750000.0,13784000.0,27771000.0,29669000.0,17742000.0,23750000.0,2246000.0,4659000.0,108470000.0,40518000
eps_diluted,0.0,0.84,0.66,0.34,0.66,0.7,0.42,0.55,0.46,2.06,2.44,1
long_term_debt,0.0,0.0,324232000.0,275271000.0,282937000.0,281923000.0,288890000.0,268383000.0,288557000.0,227428000.0,284406000.0,295824000
long_term_assets,0.0,0.0,47913000.0,67052000.0,68618000.0,90324000.0,98906000.0,95327000.0,325003000.0,336165000.0,373111000.0,433064000
revenue,0.0,0.0,0.0,0.0,0.0,779956000.0,809671000.0,849129000.0,24345000.0,34555000.0,1506072000.0,1399515000
