,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,147211.0,294838.0,766602.0,577238.0,724982.0,247380.0,2159463.0,783796.0,2756217.0,14803065.0,8316285.0,14350554.0,12472082.0,6482750.0
revenue,0.0,3028699.0,2346238.0,2684931.0,1229096.0,3981722.0,5225761.0,8453669.0,14246696.0,8095344.0,12085965.0,16971045.0,18940211.0,19378362.0
net_income,0.0,-465014.0,-2135573.0,-6010734.0,-1402982.0,-5350348.0,-4268288.0,-2246705.0,-1105260.0,-2475078.0,-638168.0,-4370525.0,-2852258.0,-2128638.0
long_term_debt,0.0,1502841.0,2107925.0,1630426.0,2735860.0,7079045.0,3126080.0,2712837.0,2796377.0,8827576.0,6350227.0,10357073.0,15417624.0,31711008.0
long_term_assets,0.0,522604.0,1373499.0,1760550.0,1767494.0,1767138.0,1456367.0,1547167.0,2359480.0,19598769.0,22167391.0,32868097.0,49269723.0,51683460.0
depreication,0.0,338803.0,264082.0,256363.0,113794.0,369039.0,449173.0,529300.0,498476.0,578244.0,1002347.0,1497470.0,975900.0,1555119.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.11,-0.09
