,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,15345000.0,16707000.0,5488000.0,51174000.0,219413.0,44614.0,7559846.0,6805889.0,4780107.0,4669467.0,51674087.0,34669605.0
revenue,0.0,625000.0,6000.0,80000.0,0.0,766000.0,0.0,0.0,0.0,0.0,0.0,10000000.0
net_income,0.0,-22101000.0,-17143000.0,-7467000.0,-10716000.0,-4945000.0,-11503117.0,-16738815.0,-14263830.0,-27400743.0,-38696105.0,-30947738.0
depreication,0.0,346000.0,197000.0,126000.0,192000.0,261000.0,0.0,0.0,0.0,0.0,0.0,0.0
long_term_assets,0.0,0.0,380000.0,557000.0,923000.0,0.0,5910710.0,587364.0,998856.0,566800.0,511161.0,787630.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.91,-0.63,-0.37
