,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,20103502.0,18471520.0,14911844.0,4608246.0,6616995.0,6477132.0,4042124.0,4760620.0,0.0,0.0,0.0,0.0,0.0,0.0
net_income,0.0,-1684823.0,-2900539.0,-9634056.0,-206886.0,-799906.0,-1433981.0,606562.0,46651.0,-530527.0,-1838536.0,-1775281.0,523805.0,-1378251.0
eps_diluted,0.0,-0.21,-0.36,-1.19,-0.09,-0.12,-0.23,0.07,0.07,0.15,-0.38,-0.19,0.05,-0.14
long_term_assets,0.0,161237.0,390874.0,179216.0,170480.0,139952.0,119695.0,55873.0,33501.0,4016134.0,4256090.0,7134159.0,7060830.0,6602192.0
depreication,0.0,53602.0,74307.0,103973.0,75188.0,64482.0,53445.0,52754.0,22372.0,228189.0,311581.0,271973.0,327290.0,309239.0
revenue,0.0,0.0,22763.0,29403.0,0.0,0.0,0.0,0.0,24764613.0,34499503.0,37409030.0,34478358.0,39021996.0,42337385.0
long_term_debt,0.0,0.0,0.0,7923839.0,4762191.0,6434309.0,5329909.0,4169553.0,4186561.0,7848667.0,8349707.0,10339366.0,7208043.0,9977764.0
