,2019,2020,2021,2022
revenue,785458000.0,592253000.0,155763000,635671000.0
net_income,5349000.0,-13612039.0,821000,-492379000.0
eps_diluted,0.04,-0.04,0,-2.51
depreication,39104000.0,39700000.0,37995000,40590000.0
cash_and_equiv,0.0,142128000.0,48616000,83139000.0
long_term_debt,0.0,1142985000.0,689296000,648121000.0
long_term_assets,0.0,2371510000.0,1419116000,884852000.0
