,2019,2020,2021,2022
revenue,504000000.0,754000000.0,840000000.0,920000000.0
net_income,204000000.0,312000000.0,307000000.0,370000000.0
eps_diluted,2.11,3.23,3.16,3.81
depreication,93000000.0,152000000.0,166000000.0,170000000.0
cash_and_equiv,0.0,42000000.0,132000000.0,61000000.0
long_term_debt,0.0,3288000000.0,3213000000.0,3673000000.0
long_term_assets,0.0,7859000000.0,7806000000.0,8571000000.0
