,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,185367.0,845192.0,7697531.0,950979.0,520698.0,2568191.0,3495000.0,8090000,17051000.0,5469000.0
revenue,0.0,0.0,258381.0,141523.0,4361186.0,4416145.0,5775000.0,9385000,4335000.0,11956000.0
net_income,0.0,-8609575.0,-16291550.0,-14733780.0,-21968614.0,-32146057.0,-38539000.0,-33809000,0.0,0.0
long_term_debt,0.0,3475297.0,9907731.0,6010378.0,15385767.0,26658822.0,15392000.0,13220000,15471000.0,30339000.0
long_term_assets,0.0,872523.0,3951395.0,1008108.0,39830111.0,32892004.0,26888000.0,25051000,24831000.0,25131000.0
depreication,0.0,0.0,5155.0,47494.0,584339.0,1319003.0,1737000.0,1727000,1719000.0,1981000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,-88.22,-36.18
