,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,301000000.0,178000000.0,411000000.0,490000000.0,294000000.0,221000000.0,278700000.0,117500000.0,162500000.0,176400000.0,210500000.0,214600000.0,234100000.0,246800000.0,392700000.0,403400000.0,509400000.0
revenue,0.0,13380000000.0,14440000000.0,3282000000.0,3434000000.0,3444000000.0,3613000000.0,3773000000.0,3819100000.0,3614700000.0,3790100000.0,3810400000.0,3801100000.0,3616000000.0,14918500000.0,16792000000.0,19639500000.0
net_income,0.0,1092000000.0,1383000000.0,1360000000.0,1214000000.0,1946000000.0,1259000000.0,1480000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eps_diluted,0.0,2.72,3.42,0.49,0.37,0.63,0.05,0.71,0.39,0.95,0.76,3.88,3.9,3.88,4.42,4.96,4.49
depreication,0.0,1513000000.0,1483000000.0,1597000000.0,1641000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
long_term_debt,0.0,0.0,21833000000.0,22825000000.0,23329000000.0,23127000000.0,24580000000.0,24489000000.0,26479000000.0,26681200000.0,29754400000.0,29444600000.0,31995500000.0,37024600000.0,40999200000.0,45464000000.0,50067300000.0
long_term_assets,0.0,0.0,41380000000.0,43592000000.0,45439000000.0,48041000000.0,49778000000.0,52011000000.0,55066500000.0,57610700000.0,57433800000.0,60476000000.0,64688900000.0,71814500000.0,76405700000.0,82684300000.0,86627800000.0
