,2018,2019,2020,2021,2022
revenue,144300000.0,293300000.0,476200000.0,747200000.0,1098000000.0
net_income,0.0,0.0,-4000000.0,116800000.0,63200000.0
cash_and_equiv,0.0,41400000.0,269800000.0,308300000.0,418000000.0
long_term_debt,0.0,1445000000.0,1065700000.0,1740500000.0,1808400000.0
long_term_assets,0.0,1413700000.0,1887900000.0,6307200000.0,6304400000.0
eps_diluted,0.0,0.0,-0.11,0.43,0.16
