,2017,2018,2019,2020,2021,2022
cash_and_equiv,29565497.0,145986000.0,46667000.0,83758000.0,230420000.0,0.0
revenue,0.0,62493680.0,75801758.0,177226000.0,243580000.0,259270000.0
net_income,0.0,-5243917.0,-14070509.0,22465000.0,22806000.0,-51227000.0
eps_diluted,0.0,-0.04,-0.07,0.11,0.1,-0.22
depreication,0.0,5183980.0,31482000.0,52506000.0,68458000.0,96664000.0
long_term_assets,0.0,0.0,1058474013.0,1174605000.0,2021621000.0,2082177000.0
