,2018,2019,2020,2021,2022
revenue,5014000.0,2318000.0,6137000.0,15641000.0,299000.0
net_income,-6249000.0,-11164000.0,-5774000.0,237000.0,-16925000.0
cash_and_equiv,5354000.0,3791000.0,3333000.0,13148000.0,29653000.0
depreication,342000.0,539000.0,660000.0,0.0,0.0
eps_diluted,0.0,-2.23,-0.84,0.02,-1.53
long_term_assets,0.0,5712000.0,5165000.0,6137000.0,6110000.0
