,2018,2019,2020,2021,2022
net_income,-295.0,-341.0,-45255407.0,-22200000.0,-276900000.0
revenue,0.0,440100000.0,478200000.0,154100000.0,717800000.0
eps_diluted,0.0,-19.36,-18.45,-0.12,-1.53
cash_and_equiv,0.0,35800000.0,118400000.0,84000000.0,73500000.0
long_term_debt,0.0,636.0,742817042.0,1031700000.0,1051100000.0
long_term_assets,0.0,0.0,750332995.0,2664600000.0,2258100000.0
depreication,0.0,69500000.0,68400000.0,37300000.0,44900000.0
