,2018,2019,2020,2021,2022,2023
revenue,2104287000.0,3532837000.0,4846743000.0,7146264000.0,8890773000.0,10098939000.0
net_income,-338057000.0,-267890000.0,-252370000.0,-92486000.0,-73817000.0,49232000.0
depreication,12536000.0,23210000.0,30645000.0,35664000.0,55009000.0,83307000.0
cash_and_equiv,0.0,88331000.0,212088000.0,563345000.0,603079000.0,330441000.0
long_term_assets,0.0,93037000.0,302532000.0,514132000.0,762749000.0,994755000.0
eps_diluted,0.0,0.0,-0.63,-0.23,-0.18,0.12
