,2019,2020,2021,2022
revenue,73626000.0,31552000.0,145578000.0,155011000.0
net_income,6246000.0,-34096.0,-123552000.0,-121674000.0
depreication,50000.0,1028000.0,7262000.0,7758000.0
eps_diluted,0.0,-0.07,-1.15,-0.95
cash_and_equiv,0.0,9704000.0,68900000.0,12632000.0
long_term_debt,0.0,119049000.0,264615000.0,230137000.0
long_term_assets,0.0,184019000.0,177140000.0,140973000.0
