,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,137000.0,6639000.0,13311000.0,153979000.0,235677000.0,80293000.0,50850000.0,149913000.0,273070000.0
revenue,0.0,1421720000.0,1143514000.0,1321412000.0,1472790000.0,1375559000.0,879462000.0,1261034000.0,2280018000.0
net_income,0.0,307011000.0,18501000.0,-29013000.0,39672000.0,13946000.0,-9755000.0,34110000.0,466979000.0
eps_diluted,0.0,10.98,0.66,-1.04,1.41,0.54,-0.37,0.96,13.07
depreication,0.0,195337000.0,50296000.0,47088000.0,45590000.0,207097000.0,210760000.0,224583000.0,226878000.0
long_term_debt,0.0,0.0,681294000.0,1298177000.0,1318666000.0,1078119000.0,969059000.0,1049873000.0,795649000.0
long_term_assets,0.0,0.0,2487300000.0,2307859000.0,2286772000.0,2355773000.0,2230425000.0,2187177000.0,2105894000.0
