,2019,2020,2021,2022
revenue,20476000.0,106000.0,435000.0,14000.0
net_income,-50476000.0,-75528000.0,-92874000.0,-13722000.0
cash_and_equiv,33042000.0,92076000.0,88397000.0,30486000.0
long_term_assets,27079000.0,28102000.0,10064000.0,15409000.0
depreication,4679000.0,1438000.0,1437000.0,907000.0
eps_diluted,0.0,0.0,-13.98,-1.64
