,2020,2021,2022
net_income,-1558.0,-154239.0,-2005233.0
cash_and_equiv,1930.0,218737.0,392550.0
long_term_assets,0.0,427296.0,7085256.0
revenue,0.0,0.0,427669.0
eps_diluted,0.0,-0.02,-0.05
depreication,0.0,0.0,3125.0
