,2018,2019,2020,2021,2022,2023
revenue,90121000.0,166593000.0,777196000.0,882485000.0,4099864000.0,4392960000.0
net_income,-3822000.0,7584000.0,25305000.0,672316000.0,1375639000.0,103711000.0
eps_diluted,-0.01,0.01,0.66,0.87,4.5,0.34
cash_and_equiv,36146000.0,63624000.0,283134000.0,2240303000.0,1062820000.0,1086830000.0
depreication,2786000.0,7008000.0,16449000.0,28857000.0,48188000.0,82321000.0
long_term_assets,0.0,77846000.0,194323000.0,505128000.0,1367511000.0,1771653000.0
