,2014,2015,2016,2017,2018,2019,2020,2021
net_income,-3163403.0,-2406555.0,-8236481.0,-14080454.0,-7530361.0,-5655119.0,14249645.0,-18903656.0
cash_and_equiv,44433.0,3016.0,62381.0,84978.0,3193.0,3757.0,1908.0,193198.0
long_term_assets,8244438.0,8292111.0,8367182.0,0.0,0.0,7292665.0,6294333.0,7968578.0
revenue,0.0,0.0,2321.0,0.0,0.0,0.0,0.0,626867.0
depreication,0.0,0.0,45605.0,0.0,0.0,0.0,0.0,0.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,-0.21,0.45,-0.45
