,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,70188.0,11256.0,5792388.0,1297002.0,2241902.0,2375179.0,4264767.0,1217014.0,1961441.0,2822100.0,2158025.0
net_income,0.0,3668150.0,-621397.0,-14455579.0,-9128849.0,-154461.0,-1081287.0,-936423.0,-3429874.0,-529801.0,1065157.0
long_term_debt,0.0,22949770.0,37366968.0,24532330.0,21751681.0,21433781.0,16714757.0,13625870.0,5856004.0,6540630.0,5403128.0
long_term_assets,0.0,17431732.0,45648633.0,33997695.0,25960474.0,14958080.0,11964007.0,10125422.0,8541863.0,7252838.0,9395916.0
depreication,0.0,1207288.0,3240445.0,4818548.0,4291249.0,931366.0,940048.0,3428403.0,2816396.0,2103534.0,1503976.0
eps_diluted,0.0,0.0,-0.04,-0.83,-0.48,-0.01,-0.04,-0.04,-0.13,-0.02,0.04
revenue,0.0,0.0,0.0,0.0,0.0,3730010.0,18245212.0,18997014.0,10470798.0,13336149.0,19097687.0
