,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,8100000.0,5067000.0,10456000.0,34869000.0,79083000.0,52820000.0,114657000.0,78791000.0,109775000.0,103155000.0,97659000.0,55321000.0
net_income,0.0,-19383000.0,-3255000.0,-5506000.0,2571000.0,81453000.0,51943000.0,31903000.0,14313000.0,11989000.0,-8627000.0,35642000.0
eps_diluted,0.0,0.0,-1.44,-0.39,0.07,3.52,0.58,0.84,0.08,0.87,-0.66,2.73
long_term_debt,0.0,0.0,14342000.0,22186000.0,34262000.0,40965000.0,96052000.0,84686000.0,72823000.0,72085000.0,100376000.0,174837000.0
long_term_assets,0.0,0.0,620000.0,387000.0,2348000.0,105210000.0,81363000.0,74759000.0,75105000.0,87125000.0,81126000.0,217406000.0
depreication,0.0,0.0,135000.0,13000.0,112000.0,641000.0,932000.0,1155000.0,972000.0,872000.0,764000.0,646000.0
revenue,0.0,0.0,0.0,0.0,0.0,189482000.0,46785000.0,56053000.0,48258000.0,187802000.0,171546000.0,316610000.0
