,2018,2019,2020,2021,2022
revenue,38378000.0,31133000.0,29943000.0,49107000.0,41586000.0
net_income,-28310000.0,-55151000.0,-85513000.0,-66816000.0,-131194000.0
cash_and_equiv,164590000.0,197612000.0,163082000.0,241435000.0,147749000.0
long_term_assets,9538000.0,16008000.0,13224000.0,32421000.0,70099000.0
depreication,645000.0,902000.0,1165000.0,1245000.0,981000.0
eps_diluted,0.0,0.0,-2.92,-1.73,-2.92
