,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2021,2022
cash_and_equiv,10942000.0,28417000.0,14123000.0,9317000.0,0.0,6411000.0,279000.0,2851000.0,482000.0,1847000.0,734000.0,339000.0
revenue,0.0,35032000.0,37019000.0,45849000.0,46382000.0,45077000.0,176448000.0,186737000.0,0.0,0.0,0.0,0.0
net_income,0.0,4278000.0,3227000.0,1990000.0,0.0,6814000.0,1758000.0,2010000.0,2715000.0,4058000.0,-8869000.0,20889000.0
eps_diluted,0.0,0.09,0.09,-0.13,0.15,0.07,0.14,0.17,0.22,0.0,-0.73,2.0
long_term_assets,0.0,12949000.0,14203000.0,13820000.0,0.0,14694000.0,16760000.0,17640000.0,22699000.0,25516000.0,24405000.0,28947000.0
depreication,0.0,1149000.0,1321000.0,1111000.0,0.0,1203000.0,1569000.0,1757000.0,1567000.0,1588000.0,1386000.0,1041000.0
