,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,39823000.0,47322000.0,46137000.0,53199000.0,70215000.0,174557000.0,0.0,301212000.0,108656000.0,83054000.0,236974000.0,182736000.0,0.0,165887000.0,178326000.0
revenue,0.0,1535812000.0,330606000.0,401277000.0,407915000.0,366111000.0,345184000.0,273324000.0,1164902000.0,312488000.0,330386000.0,332583000.0,320699000.0,323427000.0,1040856000.0
net_income,0.0,204331000.0,44437000.0,63661000.0,57995000.0,202742000.0,0.0,117787000.0,67699000.0,163514000.0,43785000.0,29383000.0,54525000.0,12611000.0,-251403000.0
eps_diluted,0.0,2.6,0.59,0.86,1.03,0.54,0.67,0.38,0.2,0.91,0.63,0.42,0.78,0.18,-3.58
depreication,0.0,24519000.0,27875000.0,30995000.0,36640000.0,47909000.0,0.0,49234000.0,52633000.0,50880000.0,44061000.0,45017000.0,0.0,50677000.0,43801000.0
long_term_debt,0.0,0.0,1774055000.0,1546008000.0,2854219000.0,2733820000.0,0.0,2789695000.0,2313638000.0,2208027000.0,2123566000.0,1999320000.0,0.0,1825899000.0,1618842000.0
long_term_assets,0.0,0.0,887558000.0,907102000.0,1000640000.0,1090201000.0,0.0,1108975000.0,1035765000.0,1037012000.0,1048117000.0,1202924000.0,0.0,1181982000.0,747099000.0
