,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,32792000.0,42887000.0,62379000.0,124184000.0,234539000.0,172957000.0,161261000.0,260636000.0,792363000.0,499992000.0,356850000.0,347338000.0
net_income,0.0,7862000.0,6635000.0,9954000.0,25794000.0,28124000.0,16015000.0,47072000.0,63064000.0,-5758000.0,-83946000.0,-130368000.0
eps_diluted,0.0,0.31,0.14,0.34,0.73,0.78,0.44,1.27,1.62,-0.15,-2.12,-3.21
long_term_assets,0.0,0.0,6806000.0,12030000.0,72469000.0,89865000.0,146921000.0,191857000.0,258965000.0,500921000.0,631338000.0,721820000.0
depreication,0.0,0.0,475000.0,746000.0,2254000.0,6488000.0,7856000.0,10078000.0,10646000.0,15475000.0,14228000.0,16203000.0
revenue,0.0,0.0,0.0,0.0,0.0,216613000.0,261701000.0,343199000.0,433895000.0,464431000.0,502917000.0,591710000.0
