,2020,2021,2022
revenue,161696000.0,250772000.0,369495000.0
net_income,-15776000.0,-60135000.0,-59574000.0
eps_diluted,-1.24,-2.57,-1.51
cash_and_equiv,120490000.0,553922000.0,608180000.0
long_term_assets,17359000.0,42040000.0,50164000.0
depreication,2256000.0,2726000.0,4870000.0
