,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,58350000.0,126695000.0,308236000.0,155679000.0,321132000.0,364114000.0,361381000.0,509265000.0,436176000.0,1499665000.0,978352000.0,794888000.0
revenue,0.0,2382148000.0,626921000.0,646142000.0,758455000.0,829620000.0,3598484000.0,923928000.0,941422000.0,1334100000.0,1688875000.0,2537015000.0
net_income,0.0,-611356000.0,26760000.0,46400000.0,129441000.0,242562000.0,242531000.0,337531000.0,158592000.0,-1282339000.0,-928469000.0,-435448000.0
eps_diluted,0.0,-3.65,0.09,0.17,0.46,0.09,0.3,0.3,0.04,-4.45,-2.96,-1.4
depreication,0.0,242776000.0,287038000.0,289630000.0,351480000.0,413986000.0,400871000.0,413344000.0,414621000.0,363743000.0,262185000.0,184633000.0
long_term_debt,0.0,0.0,4878641000.0,3958934000.0,4360488000.0,4612358000.0,4428147000.0,4424395000.0,4368543000.0,5365943000.0,5469505000.0,5556571000.0
long_term_assets,0.0,0.0,3875339000.0,3947191000.0,4615539000.0,4871189000.0,4688672000.0,4618751000.0,4568037000.0,4189617000.0,3889056000.0,3601386000.0
