,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,3074000.0,1408000.0,2365000.0,1882000.0,1059000.0,1170000.0,1331000.0,1421000.0,1485000.0,878000.0,657000.0,1599000.0,2195000.0
eps_diluted,0.0,0.16,-1.17,-0.84,-0.74,-0.32,-0.59,-0.16,-0.38,-0.1,0.0,-1.06,-3.2
long_term_assets,0.0,546000.0,627000.0,810000.0,1018000.0,792000.0,1721000.0,1436000.0,1008000.0,745000.0,1867000.0,20373000.0,19216000.0
depreication,0.0,149000.0,133000.0,209000.0,284000.0,311000.0,321000.0,827000.0,1116000.0,264000.0,315000.0,500000.0,700000.0
revenue,0.0,0.0,2563000.0,2927000.0,1477000.0,1467000.0,0.0,16267000.0,9800000.0,11148000.0,11768000.0,25580000.0,30255000.0
net_income,0.0,0.0,-5852000.0,-4206000.0,-3742000.0,-1673000.0,-4104000.0,-1546000.0,-3101000.0,-937000.0,-687000.0,-3106000.0,-17738000.0
