,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,8692000.0,52365000.0,38880000.0,6584000.0,9939000.0,66280000.0,4000.0,12305000.0,86170000.0,26049000.0,14928000.0,35359000.0,51821000.0,62896000.0,47499000.0
net_income,0.0,-24053000.0,28034000.0,4088000.0,4745000.0,11077000.0,11996000.0,16140000.0,26299000.0,17464000.0,20179000.0,28807000.0,158440000.0,287739000.0,394974000.0
eps_diluted,0.0,-1.1,1.26,0.18,0.21,0.46,0.49,0.65,1.05,0.68,0.8,1.14,6.27,11.32,15.48
depreication,0.0,18468000.0,17087000.0,20522000.0,25665000.0,27500000.0,32596000.0,41624000.0,46167000.0,54727000.0,67526000.0,75358000.0,97980000.0,112320000.0,129212000.0
long_term_debt,0.0,0.0,45074000.0,51911000.0,69780000.0,118191000.0,122835000.0,148772000.0,199300000.0,231937000.0,471706000.0,902047000.0,1154643000.0,1930178000.0,1540274000.0
long_term_assets,0.0,0.0,163916000.0,213515000.0,219845000.0,227654000.0,336205000.0,377030000.0,419510000.0,528779000.0,717242000.0,1191804000.0,1428230000.0,1721209000.0,1856136000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1678898000.0,547137000.0,536616000.0,564021000.0,2796166000.0,4472697000.0,5207143000.0
