,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,-174989490.0,-106060062.0,-49938213.0,-16949451.0,-19819001.0,-7934426.0,0.0,0.0,1588617.0,3586034.0,-3536076.0
cash_and_equiv,313095.0,406596.0,191987.0,23149.0,74389.0,14718.0,5859.0,4925.0,9971.0,493885.0,150491.0
long_term_assets,18714142.0,18569590.0,5833003.0,1882.0,2050.0,2729.0,2966.0,891.0,200.0,0.0,813228.0
depreication,1570232.0,2853436.0,2879311.0,594785.0,1557.0,826.0,1733.0,2074.0,639.0,0.0,0.0
revenue,0.0,0.0,0.0,16197.0,3463.0,0.0,113500.0,0.0,0.0,0.0,0.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.38,-0.1
