,2020,2021,2022
revenue,11183643000.0,18389142000.0,38204839000.0
net_income,-601448000.0,558324000.0,2922668000.0
eps_diluted,-3.72,3.39,14.28
depreication,520912000.0,503539000.0,656787000.0
cash_and_equiv,0.0,234444000.0,1665066000.0
long_term_debt,0.0,5138201000.0,6521356000.0
long_term_assets,0.0,9154159000.0,11377164000.0
