,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
revenue,30368.0,98093.0,52033.0,304530.0,374179.0,0.0,0.0,0.0,0.0,0.0
net_income,-68860.0,25215.0,-4768121.0,-15866674.0,-7066685.0,-14703961.0,-6904944.0,-2570904.0,-3000427.0,2972018.0
cash_and_equiv,10302.0,140084.0,33101.0,36001.0,51333.0,158702.0,60437.0,317446.0,327864.0,49149.0
long_term_assets,465.0,2295.0,1102557.0,1278421.0,1121445.0,729128.0,754356.0,3947340.0,2183014.0,1979894.0
depreication,0.0,451.0,594.0,0.0,9447.0,0.0,0.0,0.0,0.0,0.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,-0.45,-0.04,-0.02,0.0
